T:P_CT_WD:P_CT_PV:P_c_Cbu:P_c_CEV:P_c_CPl:P_ess_BAT:P_ess_SC:P_ess_HP:P2rk:P_csp:P_tsp:P_ess_PCM:P_c_Ctbu_1:P_c_Ctbu_2:P_c_Ctbu_3:P_c_Ctbu_4:P_c_Ctbu_5:P_c_Ctbu_6:P_c_Ctbu_7:P_c_Ctbu_8:P_c_Ctbu_9:P_c_Ctbu_10:P_c_Ctbu_11:P_c_Ctbu_12:SOC_BAT:SOC_SC:SOC_HP:SOC_PCM:Pe_grid:Pt_grid:EP_con:EP_gen
0:0:0:-391735,725308908:-0:-0:159538,112726295:0:186751,341039781:0:-1916,11:100000:-406382,813604962:-62749,9999749:-0:-0:-0:-0:-0:-0:-0:-0:-0:-0:-0:0,5:0,5:0,5:0,583111498382276:-45446,2715428316:-371048,923579862:0,25468510176:0,19521
3600:0:0:-395127,288299268:-0:-0:159538,112726295:0:186751,341039781:0:-1745,93:100000:-406723,173604962:-62749,9999749:-0:-0:-0:-0:-0:-0:-0:-0:-0:-0:-0:0,475790781849311:0,5:0,422679590371164:0,66629260558816:-48837,8345331921:-371219,103579862:0,23503848924:0,17445
7200:0:0:-386838,771823544:-0:-0:159538,112726295:0:186751,341039781:0:-1504,68:100000:-407205,673604962:-62749,9999749:-0:-0:-0:-0:-0:-0:-0:-0:-0:-0:-0:0,457829891844923:0,5:0,345359180742328:0,749572391420765:-40549,3180574675:-371460,353579862:0,20922375328:0,14961
10800:0:0:-400327,600799268:-0:-0:159538,112726295:0:186751,341039781:0:-1389,39:100000:-407436,253604962:-62749,9999749:-0:-0:-0:-0:-0:-0:-0:-0:-0:-0:-0:0,439807701786023:0,5:0,268038771113492:0,832899334388601:-54038,1470331921:-371575,643579862:0,2006789836:0,14057
14400:0:0:-398289,084323544:-0:-0:159538,112726295:0:186751,341039781:0:-1330,01:100000:-407555,013604962:-62749,9999749:-0:-0:-0:-0:-0:-0:-0:-0:-0:-0:-0:0,42174382275672:0,5:0,190718361484655:0,916250565592104:-51999,6305574675:-371635,023579862:0,20197621562:0,14056
18000:0:0:-485746,161690245:-0:-0:159538,112726295:0:186751,341039781:0:-1261,3:100000:-0:-62749,9999749:-0:-2634,29751960744:-2634,29751960744:-2634,29751960744:-2634,29751960744:-2634,29751960744:-2634,29751960744:-2634,29751960744:-2634,29751960744:-2634,29751960744:-2634,29751960744:0,403637914463081:0,5:0,113397951855819:0,994242360111166:-139456,707924169:9645,72482902559:0,20758394218:0,14516
21600:0:0:-487656,944173474:-0:-0:159538,112726295:0:186751,341039781:0:-25186,1:100000:185740,511556802:-188333,333258:-367314,061268283:-5268,59503921488:-5268,59503921488:-5268,59503921488:-5268,59503921488:-5268,59503921488:-5268,59503921488:-5268,59503921488:-5268,59503921488:-5268,59503921488:-5268,59503921488:0,38548969375651:0,5:0,0360775422269832:0,956255585796486:-141367,490407398:-347778,933361629:0,22290945388:0,15946
25200:0:1112,5:-515761,032608609:-0:-407132,5:159538,112726295:0:-0:0:-49335,7:100000:658485,303843303:-533749,9997865:-367314,061268283:-13171,4875980372:-13171,4875980372:-13171,4875980372:-13171,4875980372:-13171,4875980372:-13171,4875980372:-13171,4875980372:-13171,4875980372:-13171,4875980372:-13171,4875980372:0,367298865287097:0,5:0:0,821585273881363:-762242,919882314:-323629,333191851:0,23400606956:0,17157
28800:0:287081,25:-559945,915990369:-0:-217047,083333333:86113,3249505888:0:-0:0:-48084,2:273506,969057549:671120,044890136:-627916,6664155:-367314,061268283:-5268,59503921488:-5268,59503921488:-5268,59503921488:-5268,59503921488:-5268,59503921488:-5268,59503921488:-5268,59503921488:-5268,59503921488:-5268,59503921488:-5268,59503921488:0,349065115384411:0,5:0:0,684330964255414:-403798,424373114:-151373,864128246:0,2045949621:0,14926
32400:0:1049418,75:-571927,488887267:-0:-32438,3333333333:-164991,261112733:0:-312500:0:3928,43:188649,317518669:376913,655413553:-477249,9998091:-367314,061268283:-1317,14875980372:-1317,14875980372:-1317,14875980372:-1317,14875980372:-1317,14875980372:-1317,14875980372:-1317,14875980372:-1317,14875980372:-1317,14875980372:-1317,14875980372:0,339199816554348:0,5:0,00278855480485429:0,607246359263697:-32438,3333333336:-288244,145743198:0,19017879118:0,14056
36000:0:1648937,5:-544977,197684986:-0:-42573,75:-312500:0:-312500:0:12700,7:267514,857156987:245697,627810246:-376749,9998493:-367314,061268283:-0:-0:-0:-0:-0:-0:-0:-0:-0:-0:0,35814894872947:0,5:0,0574532778369243:0,556997438018393:436386,552315014:-218150,87615035:0,17811350914:0,13582
39600:0:1230287,5:-505042,412348595:-0:-757995,833333333:-312500:0:-312500:0:52287,9:283332,474736651:186434,936196288:-364166,666521:-399809,10297466:-0:-0:-0:-0:-0:-0:-0:-0:-0:-0:0,394103651013053:0,5:0,112118000868994:0,518868643248199:-657750,745681928:-241920,458562721:0,17130291428:0,13022
43200:0:1358200:-497512,849054507:-0:-669006,666666667:-312500:0:-312500:0:60700,9:267726,278003989:124613,894476913:-351666,666526:-367314,061268283:-0:-0:-0:-0:-0:-0:-0:-0:-0:-0:0,429967222796154:0,5:0,166782723901064:0,493383196663111:-433319,515721174:-265939,655313381:0,17035473944:0,12872
46800:0:931306,25:-507461,418179171:-0:-563144,166666667:-111344,831820829:0:-312500:-0:148898:153425,491666804:-51192,1467931247:-339083,3331977:-367314,061268283:-1317,14875980372:-1317,14875980372:-1317,14875980372:-1317,14875980372:-1317,14875980372:-1317,14875980372:-1317,14875980372:-1317,14875980372:-1317,14875980372:-1317,14875980372:0,465663175410257:0,5:0,221447446933134:0,503852773335509:-563144,166666667:-468437,537190341:0,17129463586:0,12993
50400:0:1449737,5:-539057,180367322:-26675:-820760:-312500:0:-312500:0:108168:237746,245528428:5101,18208021927:-313916,6665411:-367314,061268283:-1317,14875980372:-1317,14875980372:-1317,14875980372:-1317,14875980372:-1317,14875980372:-1317,14875980372:-1317,14875980372:-1317,14875980372:-1317,14875980372:-1317,14875980372:0,478322752243222:0,5:0,276112169965204:0,502809503610476:-561754,680367322:-343386,787798773:0,17043701158:0,1289
54000:0:1487075:-556814,997879199:-91625:-184033,75:-312500:0:-312500:0:92478,7:160374,561085376:62234,6030168576:-326499,9998694:-367314,061268283:-2634,29751960744:-2634,29751960744:-2634,29751960744:-2634,29751960744:-2634,29751960744:-2634,29751960744:-2634,29751960744:-2634,29751960744:-2634,29751960744:-2634,29751960744:0,513681390672578:0,5:0,330776892997274:0,490081575817287:29601,252120801:-405069,172231523:0,16784018318:0,12529
57600:0:1547712,5:-548009,321673009:-114812,5:-38177,9166666667:-312500:0:-312500:0:142138:118930,511366446:7994,3780695661:-339083,3331977:-399809,10297466:-2634,29751960744:-2634,29751960744:-2634,29751960744:-2634,29751960744:-2634,29751960744:-2634,29751960744:-2634,29751960744:-2634,29751960744:-2634,29751960744:-2634,29751960744:0,548990724431945:0,5:0,385441616029344:0,488446603279688:221712,761660325:-496172,521932422:0,17468782278:0,12832
61200:0:612237,5:-497718,725844649:-285181,25:-0:0:0:-114518,774155351:-0:-3979,18:157247,758032344:280317,029683524:-351666,666526:-367314,061268283:-2634,29751960744:-2634,29751960744:-2634,29751960744:-2634,29751960744:-2634,29751960744:-2634,29751960744:-2634,29751960744:-2634,29751960744:-2634,29751960744:-2634,29751960744:0,584120508684288:0,5:0,422790196859258:0,431117485071176:-285181,25:-311738,095274489:0,18501296236:0,13632
64800:0:79631,25:-417148,006244706:-356331,25:-0:150765,415204925:0:186751,341039781:0:-3636,21:100000:10179,2872214849:-370499,9998518:-0:-10537,1900784298:-10537,1900784298:-10537,1900784298:-10537,1900784298:-10537,1900784298:-10537,1900784298:-10537,1900784298:-10537,1900784298:-10537,1900784298:-10537,1900784298:0,584120508684288:0,5:0,401752216163144:0,429035665207939:-356331,25:-369328,823414613:0,25895084008:0,19972
68400:0:31,25:-465631,278592077:-324737,5:-0:159538,112726295:0:186751,341039781:0:-3366,21:100000:135222,620554818:-496083,3331349:-0:-10537,1900784298:-10537,1900784298:-10537,1900784298:-10537,1900784298:-10537,1900784298:-10537,1900784298:-10537,1900784298:-10537,1900784298:-10537,1900784298:-10537,1900784298:0,567377786247781:0,5:0,324431806534308:0,401380571947982:-444048,074826002:-369598,82336438:0,2774342299:0,21782
72000:0:0:-512742,029747249:-247850:-0:159538,112726295:0:186751,341039781:0:-2405,64:100000:22855,8882683161:-464666,6664808:-0:-2634,29751960744:-2634,29751960744:-2634,29751960744:-2634,29751960744:-2634,29751960744:-2634,29751960744:-2634,29751960744:-2634,29751960744:-2634,29751960744:-2634,29751960744:0,549663835703779:0,5:0,247111396905472:0,39670619336394:-414302,575981173:-370559,393408558:0,2845287506:0,22479
75600:0:0:-508746,044235439:-0:-0:159538,112726295:0:186751,341039781:0:-2027,3:100000:-172567,458398351:-269999,999892:-0:-2634,29751960744:-2634,29751960744:-2634,29751960744:-2634,29751960744:-2634,29751960744:-2634,29751960744:-2634,29751960744:-2634,29751960744:-2634,29751960744:-2634,29751960744:0,53189439967608:0,5:0,169790987276636:0,431998876910961:-162456,590469363:-370937,733486425:0,28195294774:0,22303
79200:0:0:-510549,193615759:-0:-0:159538,112726295:0:186751,341039781:0:-1982,61:100000:-317073,505065017:-125583,3332831:-0:-2634,29751960744:-2634,29751960744:-2634,29751960744:-2634,29751960744:-2634,29751960744:-2634,29751960744:-2634,29751960744:-2634,29751960744:-2634,29751960744:-2634,29751960744:0,514068656088816:0,5:0,0924705776477996:0,496845256287848:-164259,739849683:-370982,423544191:0,27047363172:0,21472
82800:0:0:-495060,855599898:-0:-0:159538,112726295:0:186751,341039781:0:-1863,19:100000:-437233,832668323:-18833,3333258:-0:-1317,14875980372:-1317,14875980372:-1317,14875980372:-1317,14875980372:-1317,14875980372:-1317,14875980372:-1317,14875980372:-1317,14875980372:-1317,14875980372:-1317,14875980372:0,496193206715484:0,5:0,0151501680189636:0,586266259735633:-148771,401833822:-371101,84359216:0,2604521706:0,20463
