T:P_CT_WD:P_CT_PV:P_c_Cbu:P_c_CEV:P_c_CPl:P_ess_BAT:P_ess_SC:P_ess_HP:P2rk:P_csp:P_tsp:P_ess_PCM:P_c_Ctbu_1:P_c_Ctbu_2:P_c_Ctbu_3:P_c_Ctbu_4:P_c_Ctbu_5:P_c_Ctbu_6:P_c_Ctbu_7:P_c_Ctbu_8:P_c_Ctbu_9:P_c_Ctbu_10:P_c_Ctbu_11:P_c_Ctbu_12:SOC_BAT:SOC_SC:SOC_HP:SOC_PCM:Pe_grid:Pt_grid:EP_con:EP_gen
0:68,75:0:-340412,287808908:-0:-0:59624,3298599025:0:280719,207949005:0:-2057,49:100000:-380526,435923417:-62749,9999749:-0:-0:-0:-0:-0:-0:-0:-0:-0:-0:-0:0,5:0,5:0,5:0,577823473840126:-5,82076609134674e-11:-345333,925898317:0,231592829065:0,17988
3600:1712,5:0:-331497,600799268:-0:-0:49065,892850263:0:280719,207949005:0:-1839,37:100000:-380962,675923417:-62749,9999749:-0:-0:-0:-0:-0:-0:-0:-0:-0:-0:-0:0,490952265988357:0,5:0,383774199272412:0,655736165429724:-1,16415321826935e-10:-345552,045898317:0,223095554257:0,17125
7200:5662,5:0:-332710,646823544:-0:-0:46328,9388745385:0:280719,207949005:0:-1649,3:100000:-381342,815923417:-62749,9999749:-0:-0:-0:-0:-0:-0:-0:-0:-0:-0:-0:0,485427543382548:0,5:0,267548398544823:0,733726601461109:0:-345742,115898317:0,225060321853:0,17124
10800:67981,25:0:-343604,163299268:-0:-0:0:0:275622,913299268:0:-1526,62:100000:-381588,175923417:-62749,9999749:-0:-0:-0:-0:-0:-0:-0:-0:-0:-0:-0:0,480203625072819:0,5:0,152377603868899:0,811767217363689:-1,16415321826935e-10:-345864,795898317:0,224815036204:0,17119
14400:93,75:0:-332612,521823544:-0:-0:51799,5638745385:0:280719,207949005:0:-1430,64:100000:-381780,135923417:-62749,9999749:-0:-0:-0:-0:-0:-0:-0:-0:-0:-0:-0:0,480203625072819:0,5:0,0372068091929755:0,889847092021058:0:-345960,775898317:0,225339723661:0,17224
18000:3175:0:-414122,724190245:-0:-0:130228,51624124:0:-0:0:-1340,19:104425,928520796:-355618,060716806:-62749,9999749:-0:-2634,29751960744:-2634,29751960744:-2634,29751960744:-2634,29751960744:-2634,29751960744:-2634,29751960744:-2634,29751960744:-2634,29751960744:-2634,29751960744:-2634,29751960744:0,474354337127615:0,5:0:0,962576422318731:-280719,207949005:-341625,297366984:0,255573987575:0,2018
21600:12056,25:3200:-421633,506673474:-0:-0:125658,048724469:0:-0:0:-1039,12:120488,349186462:163020,169238347:-188333,333258:-367314,061268283:-5268,59503921488:-5268,59503921488:-5268,59503921488:-5268,59503921488:-5268,59503921488:-5268,59503921488:-5268,59503921488:-5268,59503921488:-5268,59503921488:-5268,59503921488:0,459649611556922:0,5:0:0,929236305369047:-280719,207949005:-325863,946493622:0,276872358032:0,22415
25200:10175:105025:-482228,220108609:-0:-0:86309,0121596038:0:-0:0:-851,263:101963,98839452:587090,047524848:-533749,9997865:-367314,061268283:-13171,4875980372:-13171,4875980372:-13171,4875980372:-13171,4875980372:-13171,4875980372:-13171,4875980372:-13171,4875980372:-13171,4875980372:-13171,4875980372:-13171,4875980372:0,44545158006751:0,5:0:0,809167414900308:-280719,207949005:-344576,164115786:0,312872031012:0,22926
28800:22181,25:354950:-543275,603490369:-0:-407132,5:-0:0:-0:0:-649,475:105630,470978058:601824,212571681:-627916,6664155:-367314,061268283:-5268,59503921488:-5268,59503921488:-5268,59503921488:-5268,59503921488:-5268,59503921488:-5268,59503921488:-5268,59503921488:-5268,59503921488:-5268,59503921488:-5268,59503921488:0,4356810528723:0,5:0:0,686085162415615:-573276,853490369:-341111,469526193:0,292413659595:0,22033
