T:P_CT_WD:P_CT_PV:P_c_Cbu:P_c_CEV:P_c_CPl:P_ess_BAT:P_ess_SC:P_ess_HP:P2rk:P_csp:P_tsp:P_ess_PCM:P_c_Ctbu_1:P_c_Ctbu_2:P_c_Ctbu_3:P_c_Ctbu_4:P_c_Ctbu_5:P_c_Ctbu_6:P_c_Ctbu_7:P_c_Ctbu_8:P_c_Ctbu_9:P_c_Ctbu_10:P_c_Ctbu_11:P_c_Ctbu_12:SOC_BAT:SOC_SC:SOC_HP:SOC_PCM:Pe_grid:Pt_grid:EP_con:EP_gen
0:883606,25:0:-413727,912808908:-0:-0:-157378,337191092:0:-312500:0:-1549,58:100000:-433488,756516614:-62749,9999749:-0:-0:-0:-0:-0:-0:-0:-0:-0:-0:-0:0,5:0,5:0,5:0,588655078118012:4,65661287307739e-10:-397788,336491514:0,225964406017:0,12923
3600:650893,75:0:-381738,225799268:-0:-0:-0:0:-269155,524200732:0:-1363,49:100000:-433860,936516614:-62749,9999749:-0:-0:-0:-0:-0:-0:-0:-0:-0:-0:-0:0,523881481560386:0,5:0,55087366100881:0,677386272736114:-1,16415321826935e-10:-397974,426491514:0,220664963998:0,12206
7200:712950:0:-402685,646823544:-0:-0:-0:0:-310264,353176456:0:-1305,85:100000:-433976,216516614:-62749,9999749:-0:-0:-0:-0:-0:-0:-0:-0:-0:-0:-0:0,523881481560386:0,5:0,60155178439457:0,766141043876678:4,65661287307739e-10:-398032,066491514:0,212134184671:0,11139
10800:646381,25:0:-402794,788299268:-0:-0:-0:0:-243586,461700732:0:-1270:100000:-434047,916516614:-62749,9999749:-0:-0:-0:-0:-0:-0:-0:-0:-0:-0:-0:0,523881481560386:0,5:0,649993546628727:0,85491047876343:-1,16415321826935e-10:-398067,916491514:0,204421759657:0,10307
14400:713575:0:-418048,459323544:-0:-0:-0:0:-295526,540676456:0:-1192,53:100000:-434202,856516614:-62749,9999749:-0:-0:-0:-0:-0:-0:-0:-0:-0:-0:-0:0,523881481560386:0,5:0,697146287361425:0,943711601248989:4,65661287307739e-10:-398145,386491514:0,199632015588:0,10039
18000:495637,5:0:-526019,599190245:-0:-0:0:0:30382,0991902451:0:-45750,2:100000:-0:-62749,9999749:-0:-2634,29751960744:-2634,29751960744:-2634,29751960744:-2634,29751960744:-2634,29751960744:-2634,29751960744:-2634,29751960744:-2634,29751960744:-2634,29751960744:-2634,29751960744:0,523881481560386:0,5:0,720336763293164:1:-5,0931703299284e-11:-34843,1751709744:0,201946727455:0,10307
21600:293306,25:0:-553850,694173474:-0:-0:34016,449470073:0:163004,816233297:0:-45714,1:100000:200423,628645151:-188333,333258:-367314,061268283:-5268,59503921488:-5268,59503921488:-5268,59503921488:-5268,59503921488:-5268,59503921488:-5268,59503921488:-5268,59503921488:-5268,59503921488:-5268,59503921488:-5268,59503921488:0,523881481560386:0,5:0,68030289945542:0,959010303757324:-63523,1784701041:-353623,816273281:0,203437147611:0,1104
25200:171306,25:0:-673178,220108609:-0:-217047,083333333:34016,449470073:0:163004,816233297:0:-46852,7:100000:627146,420931651:-533749,9997865:-367314,061268283:-13171,4875980372:-13171,4875980372:-13171,4875980372:-13171,4875980372:-13171,4875980372:-13171,4875980372:-13171,4875980372:-13171,4875980372:-13171,4875980372:-13171,4875980372:0,520064793129911:0,5:0,61281423194461:0,830749272523412:-521897,787738572:-352485,216103503:0,202050512952:0,12137
28800:86112,5:8731,25:-776580,290990369:-0:-439570,833333333:34016,449470073:0:163004,816233297:0:-45140,4:205782,751685597:638859,561978484:-627916,6664155:-367314,061268283:-5268,59503921488:-5268,59503921488:-5268,59503921488:-5268,59503921488:-5268,59503921488:-5268,59503921488:-5268,59503921488:-5268,59503921488:-5268,59503921488:-5268,59503921488:0,51624825321957:0,5:0,5453255644338:0,700092724868592:-924286,108620333:-248414,76441185:0,242981389929:0,13939
32400:99256,25:269143,75:-785338,426387267:-0:-225836,666666667:34016,449470073:0:163004,816233297:0:3606,61:314511,485962975:351184,412501901:-477249,9998091:-367314,061268283:-1317,14875980372:-1317,14875980372:-1317,14875980372:-1317,14875980372:-1317,14875980372:-1317,14875980372:-1317,14875980372:-1317,14875980372:-1317,14875980372:-1317,14875980372:0,512429507449765:0,5:0,47783689692299:0,628270143414876:-445753,827350564:-188433,040210544:0,234317615873:0,13416
