FF,FF_base,FF_W,FF_SB,FF_shift,Eff,scenario_name
0.5963090839591333,0.6044024709790305,0.28711313841747743,503.8647792648621,-1.3572469777186758,1.044633875576411,scenario_run_01_1
0.5819447223362487,0.6044024709790305,0.15907100605243635,687.5632319739827,-3.8590862294659147,1.0284049100563157,scenario_run_01_2
0.6202890416724424,0.6044024709790305,0.2441175303812525,575.9484874365477,2.561156110476812,1.0383624915600147,scenario_run_01_3
0.5046587220006103,0.6044024709790305,0.3323350413247096,364.1882927749373,-19.764594295132298,1.058555456479282,scenario_run_01_4
0.606211463286039,0.6044024709790305,0.6130926322973567,-64.57372172409544,0.2984094522400867,1.0824003828586264,scenario_run_01_5
0.6044024709790305,0.6044024709790305,0.5639817787241399,-0.0,0.0,1.0859239730976633,scenario_run_01_6
