FF,FF_base,FF_W,FF_SB,FF_shift,Eff,scenario_name
0.39503549250009323,0.31644396283332243,6.505725827700832,-137.20268548688836,19.894802152936233,0.22034448134581308,scenario_1
0.447700463980709,0.34425252370801057,10.1318139065285,-186.94774858075598,23.106507273388914,0.1754431250410285,scenario_2
0.2826230252136838,0.6433754837506728,-1.1370165609104463,86.99174668952729,-127.64439778543645,0.17878404564043482,scenario_3
0.425005799070955,0.4253496112117248,0.34853862248465456,0.1280965736340377,-0.08089587048492,0.23297338362285278,scenario_4
