T,P_CT_WD,P_CT_PV,P_c_Cbu,P_c_CEV,P_c_CPl,P_ess_BAT,P_ess_SC,P_ess_HP,P2rk,P_csp,P_tsp,P_ess_PCM,P_c_Ctbu_1,P_c_Ctbu_2,P_c_Ctbu_3,P_c_Ctbu_4,P_c_Ctbu_5,P_c_Ctbu_6,P_c_Ctbu_7,P_c_Ctbu_8,P_c_Ctbu_9,P_c_Ctbu_10,P_c_Ctbu_11,P_c_Ctbu_12,SOC_BAT,SOC_SC,SOC_HP,SOC_PCM,Pe_grid,Pt_grid,EP_con,EP_gen
36000,110050,606043.75,-725172.510184986,-0,-341038.75,-0,0,9078.76018498553,0,12700.7,1,0,-376750,-367314.061415208,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,0.51132537670523,0.5,0.416530076173421,1,-341038.75,-731362.361415208,0.276575052,0.13064
39600,177493.75,762643.75,-715931.474848595,-0,-647862.916666667,-0,0,-224206.025151405,0,52287.9,1,0,-364166.666666667,-399809.103134583,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,0.51132537670523,0.5,0.443011665269381,1,-647862.916666666,-711686.86980125,0.267290395,0.12213
43200,218537.5,1555893.75,-695637.849054507,-0,-651416.666666667,-312500,0,-312500,0,60700.9,1,0,-351666.666666667,-367314.061415208,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,0.51132537670523,0.5,0.51081709118744,1,-197623.265721174,-658278.828081875,0.268936637,0.12147
46800,205443.75,816993.75,-715072.355679171,-0,-25681.6666666667,-0,0,-307365.144320829,0,148898,1,0,-339083.333333333,-367314.061415208,-1317.14876033057,-1317.14876033057,-1317.14876033057,-1317.14876033057,-1317.14876033057,-1317.14876033057,-1317.14876033057,-1317.14876033057,-1317.14876033057,-1317.14876033057,0.557459522787882,0.5,0.589128528273648,1,-25681.6666666665,-570669.882351848,0.269871738,0.12147
50400,62693.75,572993.75,-680614.992867322,-0,-341038.75,-0,0,44927.4928673216,-0,108168,1,0,-313916.666666667,-367314.061415208,-1317.14876033057,-1317.14876033057,-1317.14876033057,-1317.14876033057,-1317.14876033057,-1317.14876033057,-1317.14876033057,-1317.14876033057,-1317.14876033057,-1317.14876033057,0.557459522787882,0.5,0.62228391669829,1,-341038.75,-586233.215685181,0.219379998,0.11918
54000,71393.75,389706.25,-621010.310379199,-0,-630970.833333333,0,0,159910.310379199,0,92478.7,1,0,-326500,-367314.061415208,-2634.29752066116,-2634.29752066116,-2634.29752066116,-2634.29752066116,-2634.29752066116,-2634.29752066116,-2634.29752066116,-2634.29752066116,-2634.29752066116,-2634.29752066116,0.557459522787882,0.5,0.561033171913504,1,-630970.833333333,-627677.33662182,0.226176107,0.12147
57600,3068.75,125368.75,-585506.196673009,-56693.75,-211845.833333333,34016.449470073,0,163004.816233297,-0,142138,1,0,-339083.333333333,-399809.103134583,-2634.29752066116,-2634.29752066116,-2634.29752066116,-2634.29752066116,-2634.29752066116,-2634.29752066116,-2634.29752066116,-2634.29752066116,-2634.29752066116,-2634.29752066116,0.557459522787882,0.5,0.464474862393433,1,-528587.014302972,-623096.411674528,0.250951268,0.13961
61200,0,18012.5,-541251.538344649,-120812.5,-0,34016.449470073,0,163004.816233297,0,-3979.18,1,0,-351666.666666667,-367314.061415208,-2634.29752066116,-2634.29752066116,-2634.29752066116,-2634.29752066116,-2634.29752066116,-2634.29752066116,-2634.29752066116,-2634.29752066116,-2634.29752066116,-2634.29752066116,0.552474197307463,0.5,0.366991231544485,1,-447030.272641279,-749301.883288486,0.252326468,0.1414
64800,493.75,0,-463201.131244706,-216212.5,-0,34016.449470073,0,163004.816233297,0,-3636.21,1,0,-370500,-0,-10537.1900826447,-10537.1900826447,-10537.1900826447,-10537.1900826447,-10537.1900826447,-10537.1900826447,-10537.1900826447,-10537.1900826447,-10537.1900826447,-10537.1900826447,0.547489123857078,0.5,0.269507600695537,1,-481898.615541336,-479507.110826447,0.313513134,0.15088
68400,100,0,-494684.403592077,-316487.5,-0,34016.449470073,0,163004.816233297,0,-3366.21,1,0,-496083.333333333,-0,-10537.1900826447,-10537.1900826447,-10537.1900826447,-10537.1900826447,-10537.1900826447,-10537.1900826447,-10537.1900826447,-10537.1900826447,-10537.1900826447,-10537.1900826447,0.542499605535368,0.5,0.172023969846589,1,-614050.637888708,-604820.44415978,0.316639089,0.15337
72000,0,0,-537060.779747249,-326787.5,-0,34016.449470073,0,163004.816233297,0,-2405.64,1,0,-464666.666666667,-0,-2634.29752066116,-2634.29752066116,-2634.29752066116,-2634.29752066116,-2634.29752066116,-2634.29752066116,-2634.29752066116,-2634.29752066116,-2634.29752066116,-2634.29752066116,0.537505634872438,0.5,0.0745403389976415,1,-666827.014043879,-493414.281873278,0.319458962,0.15415
75600,0,0,-539064.794235439,-286293.75,-0,34016.449470073,0,163004.816233297,0,-2027.3,1,0,-270000,-0,-2634.29752066116,-2634.29752066116,-2634.29752066116,-2634.29752066116,-2634.29752066116,-2634.29752066116,-2634.29752066116,-2634.29752066116,-2634.29752066116,-2634.29752066116,0.532507695362029,0.5,0.0203827663037816,1,-628337.278532069,-298369.275206611,0.317553612,0.14907
79200,0,0,-525058.568615759,-123925,-0,34016.449470073,0,-0,0,-1982.61,1,0,-125583.333333333,-0,-2634.29752066116,-2634.29752066116,-2634.29752066116,-2634.29752066116,-2634.29752066116,-2634.29752066116,-2634.29752066116,-2634.29752066116,-2634.29752066116,-2634.29752066116,0.527505986356506,0.5,0,1,-614967.119145686,-153907.918539945,0.260118786,0.13592
82800,0,0,-505707.730599898,-0,-0,34016.449470073,0,-0,0,-1863.19,1,0,-18833.3333333333,-0,-1317.14876033057,-1317.14876033057,-1317.14876033057,-1317.14876033057,-1317.14876033057,-1317.14876033057,-1317.14876033057,-1317.14876033057,-1317.14876033057,-1317.14876033057,0.522500499152765,0.5,0,1,-471691.281129826,-33867.0109366391,0.258851118,0.1341
